Date,Temperature
16/04/2032,12.927271
16/05/2032,12.934724
16/06/2032,12.940666
16/07/2032,12.956347
16/08/2032,12.993429
16/09/2032,13.03932
16/10/2032,13.091157
16/11/2032,13.141672
16/12/2032,13.206615
16/01/2033,13.084933
15/02/2033,12.950183
16/03/2033,12.978616
16/04/2033,13.023269
16/05/2033,13.042832
16/06/2033,13.068099
16/07/2033,13.098991
16/08/2033,13.141985
16/09/2033,13.20487
16/10/2033,13.273987
16/11/2033,13.336143
16/12/2033,13.379609
16/01/2034,13.290197
15/02/2034,13.068434
16/03/2034,12.99083
16/04/2034,12.932517
16/05/2034,12.958938
16/06/2034,12.981776
16/07/2034,13.007238
16/08/2034,13.047851
16/09/2034,13.1022215
16/10/2034,13.162494
16/11/2034,13.213269
16/12/2034,13.323413
16/01/2035,13.3794775
15/02/2035,13.253787
16/03/2035,12.969666
16/04/2035,12.895605
16/05/2035,12.939361
16/06/2035,12.968164
16/07/2035,13.003704
16/08/2035,13.06036
16/09/2035,13.131509
16/10/2035,13.200726
16/11/2035,13.292699
16/12/2035,13.430565
16/01/2036,13.471931
15/02/2036,13.235725
16/03/2036,13.045019
16/04/2036,12.976899
16/05/2036,12.968651
16/06/2036,12.996465
16/07/2036,13.047354
16/08/2036,13.107236
16/09/2036,13.168138
16/10/2036,13.232993
16/11/2036,13.296423
16/12/2036,13.371912
16/01/2037,13.294717
15/02/2037,13.141932
16/03/2037,13.07612
16/04/2037,13.032283
16/05/2037,13.007341
16/06/2037,13.0152445
16/07/2037,13.032824
16/08/2037,13.055965
16/09/2037,13.102627
16/10/2037,13.173168
16/11/2037,13.248718
16/12/2037,13.35246
16/01/2038,13.413357
15/02/2038,13.178701
16/03/2038,13.012208
16/04/2038,12.871203
16/05/2038,12.862217
16/06/2038,12.8960905
16/07/2038,12.936919
16/08/2038,12.984266
16/09/2038,13.038017
16/10/2038,13.102721
16/11/2038,13.199588
16/12/2038,13.285343
16/01/2039,13.342865
15/02/2039,13.252681
16/03/2039,13.109933
16/04/2039,13.084978
16/05/2039,13.103955
16/06/2039,13.1216135
16/07/2039,13.143503
16/08/2039,13.183372
16/09/2039,13.230852
16/10/2039,13.285828
16/11/2039,13.355869
16/12/2039,13.435409
16/01/2040,13.512686
15/02/2040,13.499759
16/03/2040,13.460841
16/04/2040,13.503701
16/05/2040,13.545867
16/06/2040,13.5847645
16/07/2040,13.63306
16/08/2040,13.690185
16/09/2040,13.749463
16/10/2040,13.807307
16/11/2040,13.856484
16/12/2040,13.861776
16/01/2041,13.76977
15/02/2041,13.621931
16/03/2041,13.603472
16/04/2041,13.630313
16/05/2041,13.669751
16/06/2041,13.703784
16/07/2041,13.754509
16/08/2041,13.821303
16/09/2041,13.880034
16/10/2041,13.951577
16/11/2041,14.018486
16/12/2041,14.027234
16/01/2042,13.961084
15/02/2042,13.750915
16/03/2042,13.649086
16/04/2042,13.6271925
16/05/2042,13.650874
16/06/2042,13.681767
16/07/2042,13.711001
16/08/2042,13.753806
16/09/2042,13.810154
16/10/2042,13.876494
16/11/2042,13.942593
16/12/2042,14.055652
16/01/2043,13.993129
15/02/2043,13.613822
16/03/2043,13.502741
16/04/2043,13.4219
16/05/2043,13.417632
16/06/2043,13.434275
16/07/2043,13.455005
16/08/2043,13.502262
16/09/2043,13.570426
16/10/2043,13.65386
16/11/2043,13.73646
16/12/2043,13.800813
16/01/2044,13.810078
15/02/2044,13.657856
16/03/2044,13.390626
16/04/2044,13.320965
16/05/2044,13.347596
16/06/2044,13.382708
16/07/2044,13.425872
16/08/2044,13.482151
16/09/2044,13.546523
16/10/2044,13.612829
16/11/2044,13.67573
16/12/2044,13.756801
16/01/2045,13.772728
15/02/2045,13.63449
16/03/2045,13.487796
16/04/2045,13.418775
16/05/2045,13.427202
16/06/2045,13.464949
16/07/2045,13.522792
16/08/2045,13.597004
16/09/2045,13.681183
16/10/2045,13.772591
16/11/2045,13.85834
16/12/2045,13.957089
16/01/2046,13.885293
15/02/2046,13.683869
16/03/2046,13.60366
16/04/2046,13.593415
16/05/2046,13.620069
16/06/2046,13.65488
16/07/2046,13.70119
16/08/2046,13.747385
16/09/2046,13.805061
16/10/2046,13.861685
16/11/2046,13.927681
16/12/2046,13.99997
16/01/2047,14.037911
15/02/2047,13.918945
16/03/2047,13.82717
16/04/2047,13.860692
16/05/2047,13.914419
16/06/2047,13.950344
16/07/2047,13.976594
16/08/2047,14.008417
16/09/2047,14.053274
16/10/2047,14.089087
16/11/2047,14.133916
16/12/2047,14.176269
16/01/2048,13.982944
15/02/2048,13.808347
16/03/2048,13.8018
16/04/2048,13.808247
16/05/2048,13.848363
16/06/2048,13.89646
16/07/2048,13.952058
16/08/2048,14.022776
16/09/2048,14.107146
16/10/2048,14.173471
16/11/2048,14.263825
16/12/2048,14.296661
16/01/2049,14.223329
15/02/2049,14.1846285
16/03/2049,14.104749
16/04/2049,14.091532
16/05/2049,14.121308
16/06/2049,14.145574
16/07/2049,14.159684
16/08/2049,14.197768
16/09/2049,14.240911
16/10/2049,14.284305
16/11/2049,14.332101
16/12/2049,14.3756075
16/01/2050,14.450558
15/02/2050,14.3896055
16/03/2050,14.272901
16/04/2050,14.23093
16/05/2050,14.225358
16/06/2050,14.228538
16/07/2050,14.232987
16/08/2050,14.250158
16/09/2050,14.279398
16/10/2050,14.321177
16/11/2050,14.379338
16/12/2050,14.476045
16/01/2051,14.645997
15/02/2051,14.5742855
16/03/2051,14.478359
16/04/2051,14.476782
16/05/2051,14.498493
16/06/2051,14.519803
16/07/2051,14.544085
16/08/2051,14.56747
16/09/2051,14.598196
16/10/2051,14.639475
16/11/2051,14.697483
16/12/2051,14.752232
16/01/2052,14.577405
15/02/2052,14.508005
16/03/2052,14.506229
16/04/2052,14.43365
16/05/2052,14.438782
16/06/2052,14.474659
16/07/2052,14.508496
16/08/2052,14.546045
16/09/2052,14.587096
16/10/2052,14.61925
16/11/2052,14.662692
16/12/2052,14.729328
16/01/2053,14.69997
15/02/2053,14.452192
16/03/2053,14.230671
16/04/2053,14.206395
16/05/2053,14.1969795
16/06/2053,14.233047
16/07/2053,14.27375
16/08/2053,14.324175
16/09/2053,14.366189
16/10/2053,14.393902
16/11/2053,14.430991
16/12/2053,14.511084
16/01/2054,14.386126
15/02/2054,14.166989
16/03/2054,13.856665
16/04/2054,13.717751
16/05/2054,13.674912
16/06/2054,13.668849
16/07/2054,13.685814
16/08/2054,13.708515
16/09/2054,13.726035
16/10/2054,13.748266
16/11/2054,13.781425
16/12/2054,13.819383
16/01/2055,13.69276
15/02/2055,13.659358
16/03/2055,13.604771
16/04/2055,13.523535
16/05/2055,13.504387
16/06/2055,13.537322
16/07/2055,13.569028
16/08/2055,13.600938
16/09/2055,13.639935
16/10/2055,13.686776
16/11/2055,13.751548
16/12/2055,13.808225
16/01/2056,13.755659
15/02/2056,13.637046
16/03/2056,13.628794
16/04/2056,13.589297
16/05/2056,13.598586
16/06/2056,13.6352005
16/07/2056,13.679933
16/08/2056,13.727808
16/09/2056,13.775516
16/10/2056,13.830547
16/11/2056,13.903553
16/12/2056,13.941521
16/01/2057,13.916411
15/02/2057,13.731687
16/03/2057,13.630492
16/04/2057,13.6391115
16/05/2057,13.673789
16/06/2057,13.7018385
16/07/2057,13.734649
16/08/2057,13.772513
16/09/2057,13.817151
16/10/2057,13.87453
16/11/2057,13.963013
16/12/2057,14.049966
16/01/2058,14.080117
15/02/2058,14.021316
16/03/2058,13.980533
16/04/2058,13.99424
16/05/2058,14.041835
16/06/2058,14.081592
16/07/2058,14.117931
16/08/2058,14.166294
16/09/2058,14.2096615
16/10/2058,14.255571
16/11/2058,14.296512
16/12/2058,14.330274
16/01/2059,14.263435
15/02/2059,14.103035
16/03/2059,13.993258
16/04/2059,13.973562
16/05/2059,13.9667845
16/06/2059,13.968432
16/07/2059,13.979607
16/08/2059,13.998299
16/09/2059,14.039485
16/10/2059,14.087716
16/11/2059,14.122873
16/12/2059,14.149364
16/01/2060,14.07594
15/02/2060,13.877423
16/03/2060,13.685099
16/04/2060,13.604815
16/05/2060,13.605996
16/06/2060,13.634119
16/07/2060,13.65987
16/08/2060,13.688068
16/09/2060,13.731645
16/10/2060,13.774572
16/11/2060,13.834925
16/12/2060,13.91751
16/01/2061,13.918399
15/02/2061,13.731205
16/03/2061,13.627039
16/04/2061,13.618801
16/05/2061,13.654551
16/06/2061,13.694846
16/07/2061,13.747684
16/08/2061,13.822192
16/09/2061,13.900474
16/10/2061,13.975899
16/11/2061,14.039048
16/12/2061,14.108818
16/01/2062,14.146764
15/02/2062,13.997839
16/03/2062,13.883183
16/04/2062,13.886287
16/05/2062,13.871919
16/06/2062,13.885467
16/07/2062,13.908965
16/08/2062,13.942026
16/09/2062,13.987399
16/10/2062,14.044843
16/11/2062,14.093863
16/12/2062,14.148587
16/01/2063,13.929163
15/02/2063,13.760707
16/03/2063,13.574004
16/04/2063,13.555136
16/05/2063,13.575639
16/06/2063,13.617715
16/07/2063,13.657197
16/08/2063,13.704067
16/09/2063,13.751712
16/10/2063,13.798213
16/11/2063,13.854113
16/12/2063,13.972396
16/01/2064,14.049538
15/02/2064,13.930828
16/03/2064,13.8656645
16/04/2064,13.87811
16/05/2064,13.891703
16/06/2064,13.918999
16/07/2064,13.941882
16/08/2064,13.98468
16/09/2064,14.017019
16/10/2064,14.047427
16/11/2064,14.077356
16/12/2064,14.121154
16/01/2065,14.155872
15/02/2065,14.016794
16/03/2065,13.907385
16/04/2065,13.868098
16/05/2065,13.849083
16/06/2065,13.853303
16/07/2065,13.864594
16/08/2065,13.890508
16/09/2065,13.921362
16/10/2065,13.961601
16/11/2065,14.010592
16/12/2065,14.052067
16/01/2066,13.9678
15/02/2066,13.756692
16/03/2066,13.720983
16/04/2066,13.722395
16/05/2066,13.7434435
16/06/2066,13.7682705
16/07/2066,13.793728
16/08/2066,13.834917
16/09/2066,13.885388
16/10/2066,13.956387
16/11/2066,14.029995
16/12/2066,14.107104
16/01/2067,14.091427
15/02/2067,14.044392
16/03/2067,14.066329
16/04/2067,14.097444
16/05/2067,14.1363945
16/06/2067,14.187192
16/07/2067,14.234702
16/08/2067,14.295413
16/09/2067,14.363479
16/10/2067,14.432169
16/11/2067,14.481411
16/12/2067,14.526895
16/01/2068,14.372098
15/02/2068,14.130091
16/03/2068,14.029497
16/04/2068,13.9918165
16/05/2068,13.992657
16/06/2068,14.010044
16/07/2068,14.048629
16/08/2068,14.1222925
16/09/2068,14.208477
16/10/2068,14.304905
16/11/2068,14.405181
16/12/2068,14.40578
16/01/2069,14.294321
15/02/2069,14.233851
16/03/2069,14.196634
16/04/2069,14.210777
16/05/2069,14.244804
16/06/2069,14.2694235
16/07/2069,14.292276
16/08/2069,14.329878
16/09/2069,14.396965
16/10/2069,14.47969
16/11/2069,14.567303
16/12/2069,14.664625
16/01/2070,14.543274
15/02/2070,14.335916
16/03/2070,14.140115
16/04/2070,14.039033
16/05/2070,14.046889
16/06/2070,14.067329
16/07/2070,14.093769
16/08/2070,14.133664
16/09/2070,14.179226
16/10/2070,14.228031
16/11/2070,14.281306
16/12/2070,14.352421
16/01/2071,14.400792
15/02/2071,14.269162
16/03/2071,14.157934
16/04/2071,14.100891
16/05/2071,14.0983715
16/06/2071,14.108424
16/07/2071,14.113938
16/08/2071,14.125959
16/09/2071,14.155015
16/10/2071,14.204953
16/11/2071,14.264863
16/12/2071,14.29751
16/01/2072,14.205147
15/02/2072,14.218616
16/03/2072,14.1766405
16/04/2072,14.189511
16/05/2072,14.217172
16/06/2072,14.243906
16/07/2072,14.270797
16/08/2072,14.299334
16/09/2072,14.328444
16/10/2072,14.369743
16/11/2072,14.435619
16/12/2072,14.506875
16/01/2073,14.49867
15/02/2073,14.363258
16/03/2073,14.296133
16/04/2073,14.31647
16/05/2073,14.347871
16/06/2073,14.372964
16/07/2073,14.389321
16/08/2073,14.404688
16/09/2073,14.42454
16/10/2073,14.467782
16/11/2073,14.524038
16/12/2073,14.524389
16/01/2074,14.406092
15/02/2074,14.261068
16/03/2074,14.107441
16/04/2074,14.085013
16/05/2074,14.102448
16/06/2074,14.115906
16/07/2074,14.119372
16/08/2074,14.136204
16/09/2074,14.163456
16/10/2074,14.189188
16/11/2074,14.23489
16/12/2074,14.272604
16/01/2075,14.162157
15/02/2075,14.009156
16/03/2075,13.894495
16/04/2075,13.886738
16/05/2075,13.923916
16/06/2075,13.954507
16/07/2075,13.980547
16/08/2075,14.019344
16/09/2075,14.069528
16/10/2075,14.123344
16/11/2075,14.167912
16/12/2075,14.246387
16/01/2076,14.260141
15/02/2076,14.239316
16/03/2076,14.176221
16/04/2076,14.199673
16/05/2076,14.209955
16/06/2076,14.21236
16/07/2076,14.222337
16/08/2076,14.245584
16/09/2076,14.295545
16/10/2076,14.3667965
16/11/2076,14.451921
16/12/2076,14.565899
16/01/2077,14.723415
15/02/2077,14.731426
16/03/2077,14.657258
16/04/2077,14.589773
16/05/2077,14.611607
16/06/2077,14.648907
16/07/2077,14.68791
16/08/2077,14.726083
16/09/2077,14.754761
16/10/2077,14.769182
16/11/2077,14.774492
16/12/2077,14.775037
16/01/2078,14.771326
15/02/2078,14.574183
16/03/2078,14.369817
16/04/2078,14.318499
16/05/2078,14.298562
16/06/2078,14.292224
16/07/2078,14.300879
16/08/2078,14.319655
16/09/2078,14.360349
16/10/2078,14.421362
16/11/2078,14.499038
16/12/2078,14.56156
16/01/2079,14.387146
15/02/2079,14.282948
16/03/2079,14.174216
16/04/2079,14.159512
16/05/2079,14.1417675
16/06/2079,14.15976
16/07/2079,14.17361
16/08/2079,14.202644
16/09/2079,14.247461
16/10/2079,14.307113
16/11/2079,14.380737
16/12/2079,14.470382
16/01/2080,14.570928
15/02/2080,14.460606
16/03/2080,14.27568
16/04/2080,14.264121
16/05/2080,14.286473
16/06/2080,14.320347
16/07/2080,14.366454
16/08/2080,14.425647
16/09/2080,14.493596
16/10/2080,14.555733
16/11/2080,14.605826
16/12/2080,14.634875
16/01/2081,14.517976
15/02/2081,14.355094
16/03/2081,14.323428
16/04/2081,14.354985
16/05/2081,14.405936
16/06/2081,14.449226
16/07/2081,14.491931
16/08/2081,14.5538
16/09/2081,14.622324
16/10/2081,14.693906
16/11/2081,14.753773
16/12/2081,14.851409
16/01/2082,14.887997
15/02/2082,14.807837
16/03/2082,14.728476
16/04/2082,14.717207
16/05/2082,14.740698
16/06/2082,14.763008
16/07/2082,14.783087
16/08/2082,14.81542
16/09/2082,14.841839
16/10/2082,14.862876
16/11/2082,14.878588
16/12/2082,14.905669
16/01/2083,14.85992
15/02/2083,14.672519
16/03/2083,14.574767
16/04/2083,14.556483
16/05/2083,14.550857
16/06/2083,14.574502
16/07/2083,14.605857
16/08/2083,14.649763
16/09/2083,14.696581
16/10/2083,14.738416
16/11/2083,14.780591
16/12/2083,14.868755
16/01/2084,14.895899
15/02/2084,14.689864
16/03/2084,14.578777
16/04/2084,14.54299
16/05/2084,14.558982
16/06/2084,14.5887985
16/07/2084,14.632966
16/08/2084,14.687911
16/09/2084,14.738712
16/10/2084,14.787019
16/11/2084,14.829763
16/12/2084,14.8850565
16/01/2085,14.806949
15/02/2085,14.609513
16/03/2085,14.522358
16/04/2085,14.4356575
16/05/2085,14.43148
16/06/2085,14.43901
16/07/2085,14.471078
16/08/2085,14.525993
16/09/2085,14.594645
16/10/2085,14.665396
16/11/2085,14.740959
16/12/2085,14.826582
16/01/2086,14.889336
15/02/2086,14.808932
16/03/2086,14.776416
16/04/2086,14.789621
16/05/2086,14.792119
16/06/2086,14.802642
16/07/2086,14.8188
16/08/2086,14.844524
16/09/2086,14.873676
16/10/2086,14.906843
16/11/2086,14.962856
16/12/2086,15.02348
16/01/2087,14.95615
15/02/2087,14.852112
16/03/2087,14.805146
16/04/2087,14.814335
16/05/2087,14.811184
16/06/2087,14.820918
16/07/2087,14.842103
16/08/2087,14.880423
16/09/2087,14.931352
16/10/2087,14.978972
16/11/2087,15.034319
16/12/2087,15.110583
16/01/2088,15.168169
15/02/2088,15.099318
16/03/2088,15.019419
16/04/2088,15.0072975
16/05/2088,15.03783
16/06/2088,15.072384
16/07/2088,15.097154
16/08/2088,15.127383
16/09/2088,15.159726
16/10/2088,15.209914
16/11/2088,15.28759
16/12/2088,15.360859
16/01/2089,15.444683
15/02/2089,15.438956
16/03/2089,15.374037
16/04/2089,15.318099
16/05/2089,15.337891
16/06/2089,15.360717
16/07/2089,15.393638
16/08/2089,15.4362
16/09/2089,15.484074
16/10/2089,15.540691
16/11/2089,15.612882
16/12/2089,15.714014
16/01/2090,15.67072
15/02/2090,15.453042
16/03/2090,15.2971525
16/04/2090,15.250222
16/05/2090,15.257159
16/06/2090,15.289321
16/07/2090,15.336339
16/08/2090,15.39086
16/09/2090,15.45446
16/10/2090,15.518442
16/11/2090,15.595581
16/12/2090,15.738434
16/01/2091,15.803109
15/02/2091,15.572087
16/03/2091,15.553198
16/04/2091,15.478777
16/05/2091,15.463203
16/06/2091,15.472769
16/07/2091,15.495309
16/08/2091,15.532092
16/09/2091,15.571142
16/10/2091,15.612395
16/11/2091,15.651632
16/12/2091,15.720931
16/01/2092,15.643076
15/02/2092,15.4776
16/03/2092,15.3753
16/04/2092,15.34596
16/05/2092,15.375723
16/06/2092,15.40958
16/07/2092,15.442356
16/08/2092,15.489887
16/09/2092,15.537356
16/10/2092,15.568202
16/11/2092,15.592988
16/12/2092,15.597332
16/01/2093,15.41811
15/02/2093,15.263115
16/03/2093,15.123183
16/04/2093,15.104153
16/05/2093,15.107195
16/06/2093,15.112526
16/07/2093,15.13714
16/08/2093,15.168302
16/09/2093,15.215557
16/10/2093,15.263913
16/11/2093,15.318511
16/12/2093,15.383478
16/01/2094,15.437941
15/02/2094,15.468489
16/03/2094,15.404424
16/04/2094,15.395359
16/05/2094,15.400012
16/06/2094,15.39539
16/07/2094,15.406665
16/08/2094,15.439109
16/09/2094,15.478362
16/10/2094,15.5068
16/11/2094,15.537912
16/12/2094,15.605511
16/01/2095,15.632246
15/02/2095,15.57412
16/03/2095,15.423659
16/04/2095,15.350603
16/05/2095,15.319693
16/06/2095,15.29321
16/07/2095,15.294045
16/08/2095,15.32463
16/09/2095,15.369141
16/10/2095,15.416721
16/11/2095,15.460244
16/12/2095,15.523584
16/01/2096,15.556226
15/02/2096,15.399763
16/03/2096,15.291818
16/04/2096,15.256351
16/05/2096,15.295344
16/06/2096,15.332838
16/07/2096,15.380008
16/08/2096,15.428228
16/09/2096,15.474497
16/10/2096,15.512975
16/11/2096,15.555146
16/12/2096,15.586557
16/01/2097,15.550562
15/02/2097,15.487446
16/03/2097,15.33967
16/04/2097,15.282758
16/05/2097,15.271745
16/06/2097,15.291538
16/07/2097,15.324781
16/08/2097,15.3729105
16/09/2097,15.442697
16/10/2097,15.522055
16/11/2097,15.603128
16/12/2097,15.705086
16/01/2098,15.705283
15/02/2098,15.567556
16/03/2098,15.489778
16/04/2098,15.426844
16/05/2098,15.461961
16/06/2098,15.488873
16/07/2098,15.51948
16/08/2098,15.551055
16/09/2098,15.5866
16/10/2098,15.638908
16/11/2098,15.710127
16/12/2098,15.782077
16/01/2099,15.770985
15/02/2099,15.684986
16/03/2099,15.532723
16/04/2099,15.484043
16/05/2099,15.489436
16/06/2099,15.514698
16/07/2099,15.559561
16/08/2099,15.634594
16/09/2099,15.708942
16/10/2099,15.7817955
16/11/2099,15.851689
16/12/2099,15.933084
16/01/2100,15.9140625
15/02/2100,15.692735
16/03/2100,15.583484
16/04/2100,15.559352
16/05/2100,15.583888
16/06/2100,15.601333
16/07/2100,15.638201
16/08/2100,15.6925535
16/09/2100,15.761145
16/10/2100,15.820848
16/11/2100,15.882622
16/12/2100,15.933132
