Date,Temperature
16/05/2031,13.358291
16/06/2031,13.402322
16/07/2031,13.43108
16/08/2031,13.473599
16/09/2031,13.524811
16/10/2031,13.586795
16/11/2031,13.69323
16/12/2031,13.797332
16/01/2032,13.866411
15/02/2032,13.715938
16/03/2032,13.565821
16/04/2032,13.499565
16/05/2032,13.492671
16/06/2032,13.519876
16/07/2032,13.55094
16/08/2032,13.587171
16/09/2032,13.626613
16/10/2032,13.685088
16/11/2032,13.760578
16/12/2032,13.777658
16/01/2033,13.742623
15/02/2033,13.596411
16/03/2033,13.463487
16/04/2033,13.451624
16/05/2033,13.46978
16/06/2033,13.497083
16/07/2033,13.519239
16/08/2033,13.542366
16/09/2033,13.567705
16/10/2033,13.593895
16/11/2033,13.623421
16/12/2033,13.682673
16/01/2034,13.636221
15/02/2034,13.637379
16/03/2034,13.5909
16/04/2034,13.557544
16/05/2034,13.562871
16/06/2034,13.597277
16/07/2034,13.638776
16/08/2034,13.685944
16/09/2034,13.725132
16/10/2034,13.76723
16/11/2034,13.838035
16/12/2034,13.906747
16/01/2035,13.896006
15/02/2035,13.901743
16/03/2035,13.883596
16/04/2035,13.827502
16/05/2035,13.817153
16/06/2035,13.820765
16/07/2035,13.823855
16/08/2035,13.840321
16/09/2035,13.8655405
16/10/2035,13.886627
16/11/2035,13.925113
16/12/2035,13.952449
16/01/2036,13.964497
15/02/2036,13.985896
16/03/2036,13.939336
16/04/2036,13.960082
16/05/2036,13.98431
16/06/2036,14.018649
16/07/2036,14.043374
16/08/2036,14.086427
16/09/2036,14.116223
16/10/2036,14.130394
16/11/2036,14.160903
16/12/2036,14.157422
16/01/2037,14.09385
15/02/2037,13.948107
16/03/2037,13.764277
16/04/2037,13.628666
16/05/2037,13.614075
16/06/2037,13.62582
16/07/2037,13.630108
16/08/2037,13.646607
16/09/2037,13.668404
16/10/2037,13.686599
16/11/2037,13.704013
16/12/2037,13.7467575
16/01/2038,13.76041
15/02/2038,13.536391
16/03/2038,13.272802
16/04/2038,13.180643
16/05/2038,13.163352
16/06/2038,13.183961
16/07/2038,13.216233
16/08/2038,13.264553
16/09/2038,13.3221855
16/10/2038,13.384397
16/11/2038,13.448901
16/12/2038,13.516773
16/01/2039,13.527002
15/02/2039,13.584394
16/03/2039,13.520417
16/04/2039,13.438286
16/05/2039,13.447598
16/06/2039,13.495842
16/07/2039,13.527918
16/08/2039,13.57613
16/09/2039,13.622639
16/10/2039,13.655117
16/11/2039,13.695221
16/12/2039,13.730243
16/01/2040,13.744526
15/02/2040,13.528857
16/03/2040,13.399533
16/04/2040,13.346553
16/05/2040,13.339642
16/06/2040,13.339529
16/07/2040,13.35311
16/08/2040,13.381252
16/09/2040,13.412703
16/10/2040,13.446303
16/11/2040,13.484647
16/12/2040,13.543292
16/01/2041,13.413423
15/02/2041,13.163526
16/03/2041,13.056729
16/04/2041,13.070606
16/05/2041,13.096516
16/06/2041,13.120469
16/07/2041,13.145461
16/08/2041,13.183607
16/09/2041,13.23638
16/10/2041,13.296072
16/11/2041,13.369514
16/12/2041,13.4248905
16/01/2042,13.48784
15/02/2042,13.342243
16/03/2042,13.288031
16/04/2042,13.271554
16/05/2042,13.27655
16/06/2042,13.312467
16/07/2042,13.343204
16/08/2042,13.385321
16/09/2042,13.432752
16/10/2042,13.484607
16/11/2042,13.533439
16/12/2042,13.582144
16/01/2043,13.48992
15/02/2043,13.426711
16/03/2043,13.41288
16/04/2043,13.408045
16/05/2043,13.424085
16/06/2043,13.464478
16/07/2043,13.510235
16/08/2043,13.567121
16/09/2043,13.624668
16/10/2043,13.6705675
16/11/2043,13.730952
16/12/2043,13.743197
16/01/2044,13.566204
15/02/2044,13.43944
16/03/2044,13.38873
16/04/2044,13.369974
16/05/2044,13.378049
16/06/2044,13.412126
16/07/2044,13.44617
16/08/2044,13.49492
16/09/2044,13.531946
16/10/2044,13.5744705
16/11/2044,13.617659
16/12/2044,13.623427
16/01/2045,13.445304
15/02/2045,13.290503
16/03/2045,13.117429
16/04/2045,13.108655
16/05/2045,13.134263
16/06/2045,13.160108
16/07/2045,13.203191
16/08/2045,13.252656
16/09/2045,13.313951
16/10/2045,13.379916
16/11/2045,13.444536
16/12/2045,13.53469
16/01/2046,13.646595
15/02/2046,13.646411
16/03/2046,13.700591
16/04/2046,13.754661
16/05/2046,13.811138
16/06/2046,13.877969
16/07/2046,13.944937
16/08/2046,14.005502
16/09/2046,14.064849
16/10/2046,14.105957
16/11/2046,14.13968
16/12/2046,14.18647
16/01/2047,14.089473
15/02/2047,13.927174
16/03/2047,13.825108
16/04/2047,13.805384
16/05/2047,13.814376
16/06/2047,13.850811
16/07/2047,13.880642
16/08/2047,13.911931
16/09/2047,13.948928
16/10/2047,13.970519
16/11/2047,14.00802
16/12/2047,14.0337925
16/01/2048,13.860622
15/02/2048,13.62783
16/03/2048,13.535901
16/04/2048,13.476062
16/05/2048,13.478921
16/06/2048,13.48663
16/07/2048,13.489589
16/08/2048,13.500977
16/09/2048,13.515637
16/10/2048,13.535069
16/11/2048,13.571094
16/12/2048,13.618905
16/01/2049,13.634234
15/02/2049,13.54082
16/03/2049,13.3875475
16/04/2049,13.3153715
16/05/2049,13.341351
16/06/2049,13.365124
16/07/2049,13.404153
16/08/2049,13.4610815
16/09/2049,13.526416
16/10/2049,13.588099
16/11/2049,13.67493
16/12/2049,13.752949
16/01/2050,13.760517
15/02/2050,13.766736
16/03/2050,13.69288
16/04/2050,13.588985
16/05/2050,13.574057
16/06/2050,13.573281
16/07/2050,13.587395
16/08/2050,13.619671
16/09/2050,13.661105
16/10/2050,13.705478
16/11/2050,13.757271
16/12/2050,13.7323
16/01/2051,13.634673
15/02/2051,13.507102
16/03/2051,13.43549
16/04/2051,13.365979
16/05/2051,13.367436
16/06/2051,13.405398
16/07/2051,13.45373
16/08/2051,13.511772
16/09/2051,13.573538
16/10/2051,13.639004
16/11/2051,13.721479
16/12/2051,13.792211
16/01/2052,13.879199
15/02/2052,13.780278
16/03/2052,13.695132
16/04/2052,13.665957
16/05/2052,13.685833
16/06/2052,13.72177
16/07/2052,13.763184
16/08/2052,13.809742
16/09/2052,13.861341
16/10/2052,13.908716
16/11/2052,13.970516
16/12/2052,14.044155
16/01/2053,13.983297
15/02/2053,13.818628
16/03/2053,13.6563015
16/04/2053,13.630022
16/05/2053,13.639874
16/06/2053,13.669753
16/07/2053,13.711623
16/08/2053,13.778412
16/09/2053,13.84604
16/10/2053,13.911266
16/11/2053,13.9842825
16/12/2053,14.066231
16/01/2054,13.791997
15/02/2054,13.61279
16/03/2054,13.572046
16/04/2054,13.519558
16/05/2054,13.517871
16/06/2054,13.548936
16/07/2054,13.591172
16/08/2054,13.62688
16/09/2054,13.674451
16/10/2054,13.725853
16/11/2054,13.791466
16/12/2054,13.881609
16/01/2055,13.960341
15/02/2055,13.866154
16/03/2055,13.718475
16/04/2055,13.628365
16/05/2055,13.647699
16/06/2055,13.690322
16/07/2055,13.741897
16/08/2055,13.814611
16/09/2055,13.882555
16/10/2055,13.94258
16/11/2055,13.999314
16/12/2055,14.03602
16/01/2056,14.024356
15/02/2056,13.73728
16/03/2056,13.620059
16/04/2056,13.559536
16/05/2056,13.561771
16/06/2056,13.562782
16/07/2056,13.581211
16/08/2056,13.615622
16/09/2056,13.655222
16/10/2056,13.685894
16/11/2056,13.723536
16/12/2056,13.767574
16/01/2057,13.777829
15/02/2057,13.700566
16/03/2057,13.642689
16/04/2057,13.618949
16/05/2057,13.614799
16/06/2057,13.636457
16/07/2057,13.6695595
16/08/2057,13.703774
16/09/2057,13.734658
16/10/2057,13.765847
16/11/2057,13.7978325
16/12/2057,13.831422
16/01/2058,13.809942
15/02/2058,13.542605
16/03/2058,13.385609
16/04/2058,13.325443
16/05/2058,13.311021
16/06/2058,13.3022585
16/07/2058,13.305189
16/08/2058,13.332612
16/09/2058,13.369336
16/10/2058,13.402544
16/11/2058,13.429932
16/12/2058,13.456068
16/01/2059,13.382761
15/02/2059,13.33247
16/03/2059,13.217289
16/04/2059,13.208008
16/05/2059,13.211221
16/06/2059,13.214692
16/07/2059,13.226902
16/08/2059,13.247276
16/09/2059,13.258503
16/10/2059,13.270771
16/11/2059,13.295686
16/12/2059,13.332302
16/01/2060,13.2925205
15/02/2060,13.160579
16/03/2060,13.012537
16/04/2060,12.925351
16/05/2060,12.897417
16/06/2060,12.8849325
16/07/2060,12.874722
16/08/2060,12.870535
16/09/2060,12.890709
16/10/2060,12.924988
16/11/2060,12.958583
16/12/2060,13.025963
16/01/2061,12.908331
15/02/2061,12.723577
16/03/2061,12.690107
16/04/2061,12.722034
16/05/2061,12.779939
16/06/2061,12.843239
16/07/2061,12.899805
16/08/2061,12.959729
16/09/2061,13.018354
16/10/2061,13.083053
16/11/2061,13.15549
16/12/2061,13.197452
16/01/2062,13.212795
15/02/2062,13.188835
16/03/2062,13.175589
16/04/2062,13.163042
16/05/2062,13.189018
16/06/2062,13.249864
16/07/2062,13.30667
16/08/2062,13.369096
16/09/2062,13.425555
16/10/2062,13.490345
16/11/2062,13.526388
16/12/2062,13.552468
16/01/2063,13.487981
15/02/2063,13.338121
16/03/2063,13.3144045
16/04/2063,13.339375
16/05/2063,13.395991
16/06/2063,13.436787
16/07/2063,13.495059
16/08/2063,13.569498
16/09/2063,13.657404
16/10/2063,13.740848
16/11/2063,13.825367
16/12/2063,13.916265
16/01/2064,13.868242
15/02/2064,13.6302185
16/03/2064,13.570606
16/04/2064,13.57294
16/05/2064,13.606162
16/06/2064,13.630089
16/07/2064,13.6596155
16/08/2064,13.704562
16/09/2064,13.7604685
16/10/2064,13.839866
16/11/2064,13.90234
16/12/2064,13.976682
16/01/2065,13.926913
15/02/2065,13.72281
16/03/2065,13.680345
16/04/2065,13.685489
16/05/2065,13.698264
16/06/2065,13.738809
16/07/2065,13.780417
16/08/2065,13.828713
16/09/2065,13.868738
16/10/2065,13.90983
16/11/2065,13.959124
16/12/2065,13.95495
16/01/2066,13.811836
15/02/2066,13.730636
16/03/2066,13.748877
16/04/2066,13.765962
16/05/2066,13.808677
16/06/2066,13.847467
16/07/2066,13.895949
16/08/2066,13.953172
16/09/2066,14.0130005
16/10/2066,14.058643
16/11/2066,14.11354
16/12/2066,14.17146
16/01/2067,14.082453
15/02/2067,13.883357
16/03/2067,13.7432
16/04/2067,13.734747
16/05/2067,13.751995
16/06/2067,13.774466
16/07/2067,13.801809
16/08/2067,13.846072
16/09/2067,13.903551
16/10/2067,13.959041
16/11/2067,14.012129
16/12/2067,14.010432
16/01/2068,13.815341
15/02/2068,13.705947
16/03/2068,13.656368
16/04/2068,13.671876
16/05/2068,13.693794
16/06/2068,13.740589
16/07/2068,13.78497
16/08/2068,13.831335
16/09/2068,13.888111
16/10/2068,13.9325075
16/11/2068,13.989924
16/12/2068,14.045625
16/01/2069,14.039634
15/02/2069,13.940812
16/03/2069,13.783644
16/04/2069,13.69196
16/05/2069,13.696194
16/06/2069,13.685927
16/07/2069,13.68393
16/08/2069,13.6917
16/09/2069,13.704279
16/10/2069,13.739796
16/11/2069,13.7884865
16/12/2069,13.831241
16/01/2070,13.779056
15/02/2070,13.717343
16/03/2070,13.619349
16/04/2070,13.583753
16/05/2070,13.570382
16/06/2070,13.547327
16/07/2070,13.532663
16/08/2070,13.527329
16/09/2070,13.535767
16/10/2070,13.549531
16/11/2070,13.573015
16/12/2070,13.622106
16/01/2071,13.643595
15/02/2071,13.633973
16/03/2071,13.577825
16/04/2071,13.574132
16/05/2071,13.621618
16/06/2071,13.642405
16/07/2071,13.64521
16/08/2071,13.664829
16/09/2071,13.685278
16/10/2071,13.710568
16/11/2071,13.737729
16/12/2071,13.772299
16/01/2072,13.71518
15/02/2072,13.542844
16/03/2072,13.489087
16/04/2072,13.4896965
16/05/2072,13.483407
16/06/2072,13.481586
16/07/2072,13.488743
16/08/2072,13.495166
16/09/2072,13.503936
16/10/2072,13.512959
16/11/2072,13.52189
16/12/2072,13.551044
16/01/2073,13.544836
15/02/2073,13.267204
16/03/2073,13.199477
16/04/2073,13.17476
16/05/2073,13.176394
16/06/2073,13.177793
16/07/2073,13.189963
16/08/2073,13.214329
16/09/2073,13.254827
16/10/2073,13.299641
16/11/2073,13.349704
16/12/2073,13.38435
16/01/2074,13.410618
15/02/2074,13.388257
16/03/2074,13.337023
16/04/2074,13.339944
16/05/2074,13.36245
16/06/2074,13.387918
16/07/2074,13.416137
16/08/2074,13.440138
16/09/2074,13.464568
16/10/2074,13.499677
16/11/2074,13.544024
16/12/2074,13.588653
16/01/2075,13.456051
15/02/2075,13.175703
16/03/2075,13.082434
16/04/2075,13.082248
16/05/2075,13.096408
16/06/2075,13.109734
16/07/2075,13.130468
16/08/2075,13.159368
16/09/2075,13.204437
16/10/2075,13.253188
16/11/2075,13.307209
16/12/2075,13.377045
16/01/2076,13.42732
15/02/2076,13.3158
16/03/2076,13.300857
16/04/2076,13.351615
16/05/2076,13.40091
16/06/2076,13.450779
16/07/2076,13.5015135
16/08/2076,13.564727
16/09/2076,13.641653
16/10/2076,13.722708
16/11/2076,13.82019
16/12/2076,13.931321
16/01/2077,13.82449
15/02/2077,13.603769
16/03/2077,13.502591
16/04/2077,13.466802
16/05/2077,13.482409
16/06/2077,13.497759
16/07/2077,13.509495
16/08/2077,13.526571
16/09/2077,13.541164
16/10/2077,13.556951
16/11/2077,13.5848255
16/12/2077,13.601304
16/01/2078,13.5939865
15/02/2078,13.457754
16/03/2078,13.404011
16/04/2078,13.361794
16/05/2078,13.372681
16/06/2078,13.400034
16/07/2078,13.4267435
16/08/2078,13.453072
16/09/2078,13.489619
16/10/2078,13.528276
16/11/2078,13.554804
16/12/2078,13.588225
16/01/2079,13.573145
15/02/2079,13.371133
16/03/2079,13.261314
16/04/2079,13.264976
16/05/2079,13.261844
16/06/2079,13.264751
16/07/2079,13.290648
16/08/2079,13.331028
16/09/2079,13.377991
16/10/2079,13.427883
16/11/2079,13.480496
16/12/2079,13.514492
16/01/2080,13.42018
15/02/2080,13.291074
16/03/2080,13.231214
16/04/2080,13.248081
16/05/2080,13.26277
16/06/2080,13.289224
16/07/2080,13.330075
16/08/2080,13.389239
16/09/2080,13.446946
16/10/2080,13.492908
16/11/2080,13.535771
16/12/2080,13.600855
16/01/2081,13.623111
15/02/2081,13.548327
16/03/2081,13.484893
16/04/2081,13.515807
16/05/2081,13.543133
16/06/2081,13.559615
16/07/2081,13.591919
16/08/2081,13.634292
16/09/2081,13.676199
16/10/2081,13.726747
16/11/2081,13.803176
16/12/2081,13.890377
16/01/2082,13.955789
15/02/2082,13.944854
16/03/2082,13.953815
16/04/2082,13.966111
16/05/2082,13.982056
16/06/2082,13.982268
16/07/2082,13.985199
16/08/2082,13.996852
16/09/2082,14.024968
16/10/2082,14.06116
16/11/2082,14.104995
16/12/2082,14.157417
16/01/2083,14.104607
15/02/2083,13.867611
16/03/2083,13.758853
16/04/2083,13.685547
16/05/2083,13.67786
16/06/2083,13.687195
16/07/2083,13.697687
16/08/2083,13.723933
16/09/2083,13.765179
16/10/2083,13.807583
16/11/2083,13.861909
16/12/2083,13.935162
16/01/2084,13.9330635
15/02/2084,13.793611
16/03/2084,13.726202
16/04/2084,13.731084
16/05/2084,13.748076
16/06/2084,13.777607
16/07/2084,13.80865
16/08/2084,13.852084
16/09/2084,13.906405
16/10/2084,13.972551
16/11/2084,14.042113
16/12/2084,14.1227865
16/01/2085,14.16275
15/02/2085,13.98636
16/03/2085,13.736751
16/04/2085,13.711123
16/05/2085,13.70073
16/06/2085,13.709724
16/07/2085,13.726428
16/08/2085,13.76293
16/09/2085,13.813379
16/10/2085,13.87705
16/11/2085,13.947997
16/12/2085,14.037202
16/01/2086,14.019636
15/02/2086,14.00312
16/03/2086,13.897444
16/04/2086,13.866185
16/05/2086,13.915171
16/06/2086,13.947475
16/07/2086,13.984658
16/08/2086,14.034424
16/09/2086,14.090595
16/10/2086,14.148071
16/11/2086,14.193367
16/12/2086,14.267864
16/01/2087,14.251035
15/02/2087,14.057988
16/03/2087,13.764409
16/04/2087,13.643974
16/05/2087,13.588448
16/06/2087,13.5886755
16/07/2087,13.586072
16/08/2087,13.599834
16/09/2087,13.626457
16/10/2087,13.663658
16/11/2087,13.703675
16/12/2087,13.787312
16/01/2088,13.879036
15/02/2088,13.903534
16/03/2088,13.891394
16/04/2088,13.865713
16/05/2088,13.8466625
16/06/2088,13.831604
16/07/2088,13.802837
16/08/2088,13.787218
16/09/2088,13.79311
16/10/2088,13.809462
16/11/2088,13.843745
16/12/2088,13.887703
16/01/2089,13.876013
15/02/2089,13.716089
16/03/2089,13.596837
16/04/2089,13.582241
16/05/2089,13.560908
16/06/2089,13.566983
16/07/2089,13.572193
16/08/2089,13.5847435
16/09/2089,13.610871
16/10/2089,13.639157
16/11/2089,13.681096
16/12/2089,13.752197
16/01/2090,13.830789
15/02/2090,13.750587
16/03/2090,13.698562
16/04/2090,13.682176
16/05/2090,13.686401
16/06/2090,13.693099
16/07/2090,13.695719
16/08/2090,13.707817
16/09/2090,13.736412
16/10/2090,13.766975
16/11/2090,13.798337
16/12/2090,13.853901
16/01/2091,13.895849
15/02/2091,13.834146
16/03/2091,13.804307
16/04/2091,13.699817
16/05/2091,13.70489
16/06/2091,13.713781
16/07/2091,13.723625
16/08/2091,13.74138
16/09/2091,13.760193
16/10/2091,13.774812
16/11/2091,13.787026
16/12/2091,13.762974
16/01/2092,13.668687
15/02/2092,13.47761
16/03/2092,13.393524
16/04/2092,13.388551
16/05/2092,13.395893
16/06/2092,13.409812
16/07/2092,13.430585
16/08/2092,13.465346
16/09/2092,13.509394
16/10/2092,13.553881
16/11/2092,13.58918
16/12/2092,13.678391
16/01/2093,13.788322
15/02/2093,13.811587
16/03/2093,13.794537
16/04/2093,13.770486
16/05/2093,13.753607
16/06/2093,13.768866
16/07/2093,13.799136
16/08/2093,13.8367605
16/09/2093,13.883356
16/10/2093,13.936605
16/11/2093,13.996843
16/12/2093,14.08357
16/01/2094,14.068418
15/02/2094,13.960855
16/03/2094,13.955801
16/04/2094,13.937741
16/05/2094,13.961407
16/06/2094,13.977514
16/07/2094,13.992655
16/08/2094,14.010477
16/09/2094,14.031912
16/10/2094,14.058008
16/11/2094,14.113217
16/12/2094,14.167866
16/01/2095,14.053174
15/02/2095,13.874975
16/03/2095,13.803756
16/04/2095,13.766737
16/05/2095,13.777214
16/06/2095,13.804177
16/07/2095,13.835518
16/08/2095,13.877816
16/09/2095,13.9220085
16/10/2095,13.967747
16/11/2095,14.00415
16/12/2095,14.064603
16/01/2096,14.038706
15/02/2096,13.733334
16/03/2096,13.633703
16/04/2096,13.63469
16/05/2096,13.642808
16/06/2096,13.660108
16/07/2096,13.686248
16/08/2096,13.731695
16/09/2096,13.791426
16/10/2096,13.863447
16/11/2096,13.9410305
16/12/2096,14.012857
16/01/2097,14.048222
15/02/2097,13.90768
16/03/2097,13.786465
16/04/2097,13.744996
16/05/2097,13.729204
16/06/2097,13.739519
16/07/2097,13.751513
16/08/2097,13.77045
16/09/2097,13.804608
16/10/2097,13.85354
16/11/2097,13.907744
16/12/2097,13.958828
16/01/2098,14.0117655
15/02/2098,13.869582
16/03/2098,13.783879
16/04/2098,13.751978
16/05/2098,13.75479
16/06/2098,13.761489
16/07/2098,13.769768
16/08/2098,13.787662
16/09/2098,13.807944
16/10/2098,13.833491
16/11/2098,13.87647
16/12/2098,13.93991
16/01/2099,13.865867
15/02/2099,13.594929
16/03/2099,13.503144
16/04/2099,13.449501
16/05/2099,13.435144
16/06/2099,13.451734
16/07/2099,13.481058
16/08/2099,13.519162
16/09/2099,13.563542
16/10/2099,13.608603
16/11/2099,13.658848
16/12/2099,13.732594
16/01/2100,13.829609
15/02/2100,13.752063
16/03/2100,13.620719
16/04/2100,13.603685
16/05/2100,13.518274
16/06/2100,13.5171585
16/07/2100,13.527105
16/08/2100,13.541873
16/09/2100,13.568438
16/10/2100,13.607065
16/11/2100,13.639102
16/12/2100,13.695374
